dataset,stem,eval_set,L,n_rollouts,oracle_r_precision,oracle_long_r_precision,mean_r_precision,mean_long_r_precision,consensus_r_precision,consensus_long_r_precision,oracle_rollout,mean_contacts,unique_maps,mean_pairwise_jaccard,n_true,oracle_curve,inference_seconds
foldbench_monomer,7uvg_A,eval-val,183,100,0.26666666666666666,0.2978723404255319,0.11368471423965715,0.1142842813354133,0.24719101123595505,0.2578125,47,107.3,100,0.04405165379447775,178,"{'1': 0.08791208791208792, '2': 0.09523809523809523, '4': 0.1111111111111111, '8': 0.21518987341772153, '16': 0.21518987341772153, '32': 0.21518987341772153, '64': 0.26666666666666666, '100': 0.26666666666666666}",2.941549347000546
foldbench_monomer,7uww_A,eval-val,635,100,0.047979797979797977,0.028985507246376812,0.028409642869327054,0.00945615563124387,0.09668109668109669,0.008438818565400843,77,498.45,100,0.0116321196053368,693,"{'1': 0.0364963503649635, '2': 0.0364963503649635, '4': 0.0364963503649635, '8': 0.03732809430255403, '16': 0.0387243735763098, '32': 0.041666666666666664, '64': 0.04205607476635514, '100': 0.047979797979797977}",60.14000853100151
foldbench_monomer,7v3o_A,eval-val,328,100,0.09523809523809523,0.08695652173913043,0.04775618335327298,0.0196163877876519,0.08088235294117647,0.0427807486631016,68,182.13,100,0.01762331171366035,272,"{'1': 0.02608695652173913, '2': 0.04411764705882353, '4': 0.04411764705882353, '8': 0.0859375, '16': 0.0859375, '32': 0.0859375, '64': 0.0859375, '100': 0.09523809523809523}",9.860493748998124
foldbench_monomer,7w15_A,eval-val,302,100,0.2072072072072072,0.09782608695652174,0.08278665063062492,0.026265994832676394,0.19471947194719472,0.10152284263959391,88,186.46,100,0.027193956657974118,303,"{'1': 0.09137055837563451, '2': 0.09137055837563451, '4': 0.0918918918918919, '8': 0.10837438423645321, '16': 0.10837438423645321, '32': 0.11392405063291139, '64': 0.14634146341463414, '100': 0.2072072072072072}",9.0693610849994
foldbench_monomer,7wz5_A,eval-val,161,100,0.13157894736842105,0.15384615384615385,0.030155225507528596,0.03021599400898454,0.05309734513274336,0.07766990291262135,32,74.98,100,0.021498729531852046,113,"{'1': 0.009259259259259259, '2': 0.030303030303030304, '4': 0.04424778761061947, '8': 0.0625, '16': 0.07246376811594203, '32': 0.07246376811594203, '64': 0.13157894736842105, '100': 0.13157894736842105}",2.2635440529993502
foldbench_monomer,7wzm_A,eval-val,492,100,0.10309278350515463,0.0547945205479452,0.04365752991172452,0.01853602138872991,0.10526315789473684,0.026865671641791045,49,259.45,100,0.013682007338961622,456,"{'1': 0.052083333333333336, '2': 0.052083333333333336, '4': 0.052083333333333336, '8': 0.052083333333333336, '16': 0.058577405857740586, '32': 0.08144796380090498, '64': 0.10309278350515463, '100': 0.10309278350515463}",30.65353930100173
foldbench_monomer,7x3h_A,eval-val,290,100,0.19230769230769232,0.14563106796116504,0.12286675384689255,0.0764807670611033,0.21283783783783783,0.14285714285714285,93,197.21,100,0.04459546922925812,296,"{'1': 0.1791907514450867, '2': 0.1791907514450867, '4': 0.1791907514450867, '8': 0.1791907514450867, '16': 0.1791907514450867, '32': 0.1791907514450867, '64': 0.1791907514450867, '100': 0.19230769230769232}",8.380407085001934
foldbench_monomer,7x4p_A,eval-val,307,100,0.14606741573033707,0.11403508771929824,0.06679118671915499,0.0381642849138838,0.16216216216216217,0.1037344398340249,5,181.49,100,0.023011854932343236,333,"{'1': 0.031055900621118012, '2': 0.07317073170731707, '4': 0.08333333333333333, '8': 0.14606741573033707, '16': 0.14606741573033707, '32': 0.14606741573033707, '64': 0.14606741573033707, '100': 0.14606741573033707}",9.457728586003213
foldbench_monomer,7x8l_A,eval-val,514,100,0.07392996108949416,0.052083333333333336,0.030587336524518057,0.018495918790373832,0.08275862068965517,0.04772727272727273,31,281.8,100,0.011482847647632088,580,"{'1': 0.030612244897959183, '2': 0.030612244897959183, '4': 0.04782608695652174, '8': 0.04782608695652174, '16': 0.04782608695652174, '32': 0.07392996108949416, '64': 0.07392996108949416, '100': 0.07392996108949416}",34.99428263799928
foldbench_monomer,7xcd_A,eval-val,178,100,0.1523809523809524,0.25,0.07227573218868964,0.052377845569192075,0.1554054054054054,0.0970873786407767,50,98.04,100,0.030170864114507204,148,"{'1': 0.09803921568627451, '2': 0.12280701754385964, '4': 0.12280701754385964, '8': 0.12280701754385964, '16': 0.13178294573643412, '32': 0.13178294573643412, '64': 0.1523809523809524, '100': 0.1523809523809524}",2.7365482059976785
foldbench_monomer,7xg9_A,eval-val,288,100,0.28125,0.33035714285714285,0.159833829132567,0.17251571514833994,0.2863070539419087,0.2935323383084577,1,164.46,100,0.07176002643589867,241,"{'1': 0.16145833333333334, '2': 0.28125, '4': 0.28125, '8': 0.28125, '16': 0.28125, '32': 0.28125, '64': 0.28125, '100': 0.28125}",7.189858083998843
foldbench_monomer,7xi5_A,eval-val,65,100,0.8260869565217391,1.0,0.5870466598090838,0.5693200220607678,0.7142857142857143,0.6086956521739131,63,38.78,100,0.3249599232353844,42,"{'1': 0.55, '2': 0.6060606060606061, '4': 0.8076923076923077, '8': 0.8076923076923077, '16': 0.8076923076923077, '32': 0.8076923076923077, '64': 0.8260869565217391, '100': 0.8260869565217391}",0.7337086879997514
foldbench_monomer,7xjr_A,eval-val,337,100,0.20618556701030927,0.2318840579710145,0.13600838574574245,0.13743363374858183,0.2457627118644068,0.24,25,233.2,100,0.046708125466207395,354,"{'1': 0.13, '2': 0.15023474178403756, '4': 0.15023474178403756, '8': 0.15023474178403756, '16': 0.16417910447761194, '32': 0.20618556701030927, '64': 0.20618556701030927, '100': 0.20618556701030927}",12.060606949999055
foldbench_monomer,7xlz_A,eval-val,266,100,0.19760479041916168,0.15053763440860216,0.07592647151173046,0.04707502155848783,0.14339622641509434,0.10919540229885058,78,174.98,100,0.0348215369582939,265,"{'1': 0.10778443113772455, '2': 0.10778443113772455, '4': 0.10778443113772455, '8': 0.10778443113772455, '16': 0.12195121951219512, '32': 0.12195121951219512, '64': 0.13496932515337423, '100': 0.19760479041916168}",6.899289565997606
foldbench_monomer,7xp9_A,eval-val,84,100,0.43478260869565216,0.5714285714285714,0.20505313711165446,0.14253811125148114,0.3333333333333333,0.3333333333333333,95,35.49,100,0.0935874318219481,45,"{'1': 0.3333333333333333, '2': 0.3333333333333333, '4': 0.3333333333333333, '8': 0.3888888888888889, '16': 0.3888888888888889, '32': 0.4, '64': 0.42857142857142855, '100': 0.43478260869565216}",0.7351271400002588
foldbench_monomer,7xq4_A,eval-val,514,100,0.08585858585858586,0.06040268456375839,0.04340364354045145,0.012965839379268887,0.09533898305084745,0.0029850746268656717,59,240.73,100,0.013174862539703187,472,"{'1': 0.06077348066298342, '2': 0.07272727272727272, '4': 0.07272727272727272, '8': 0.07272727272727272, '16': 0.07272727272727272, '32': 0.08374384236453201, '64': 0.08585858585858586, '100': 0.08585858585858586}",34.99694520699995
foldbench_monomer,7xrx_A,eval-val,398,100,0.10967741935483871,0.06451612903225806,0.04902017897352201,0.01746898156225478,0.10353535353535354,0.029801324503311258,81,135.2,100,0.016777656712074415,396,"{'1': 0.051470588235294115, '2': 0.07964601769911504, '4': 0.07964601769911504, '8': 0.09929078014184398, '16': 0.09929078014184398, '32': 0.09929078014184398, '64': 0.09929078014184398, '100': 0.10967741935483871}",18.066672416000074
foldbench_monomer,7xyr_A,eval-val,591,100,0.07553956834532374,0.0365296803652968,0.03548692393576235,0.01114596638203395,0.07779349363507779,0.0018975332068311196,13,384.65,100,0.013370609681236798,707,"{'1': 0.02702702702702703, '2': 0.04093567251461988, '4': 0.059782608695652176, '8': 0.059782608695652176, '16': 0.07553956834532374, '32': 0.07553956834532374, '64': 0.07553956834532374, '100': 0.07553956834532374}",50.84901900100158
foldbench_monomer,7xz3_A,eval-val,325,100,0.1242603550295858,0.10204081632653061,0.048854110308646836,0.03239401825843649,0.0949367088607595,0.051181102362204724,49,186.73,100,0.017972113296006235,316,"{'1': 0.0427807486631016, '2': 0.05343511450381679, '4': 0.057692307692307696, '8': 0.06140350877192982, '16': 0.07650273224043716, '32': 0.07650273224043716, '64': 0.1242603550295858, '100': 0.1242603550295858}",11.114051603002736
foldbench_monomer,7y3h_A,eval-val,413,100,0.13636363636363635,0.09473684210526316,0.09043688133667635,0.040995800554319686,0.1891025641025641,0.09045226130653267,60,197.93,100,0.028119176579499115,312,"{'1': 0.10160427807486631, '2': 0.10160427807486631, '4': 0.10160427807486631, '8': 0.12582781456953643, '16': 0.12582781456953643, '32': 0.13425925925925927, '64': 0.13636363636363635, '100': 0.13636363636363635}",19.81280424599754
foldbench_monomer,7y4h_A,eval-val,338,100,0.2465753424657534,0.2807017543859649,0.17180883250452075,0.17008450046523246,0.3125,0.3141592920353982,55,219.92,100,0.05821277450288002,320,"{'1': 0.16751269035532995, '2': 0.16751269035532995, '4': 0.19130434782608696, '8': 0.19130434782608696, '16': 0.20465116279069767, '32': 0.22535211267605634, '64': 0.2465753424657534, '100': 0.2465753424657534}",12.145814905001316
foldbench_monomer,7y54_A,eval-val,100,100,0.4090909090909091,0.4358974358974359,0.2688345714749516,0.2941609382448765,0.3238095238095238,0.3793103448275862,48,76.59,100,0.1441528377791185,105,"{'1': 0.38823529411764707, '2': 0.38823529411764707, '4': 0.38823529411764707, '8': 0.38823529411764707, '16': 0.38823529411764707, '32': 0.38823529411764707, '64': 0.4090909090909091, '100': 0.4090909090909091}",0.9145225140018738
foldbench_monomer,7y5j_A,eval-val,102,100,0.375,0.4186046511627907,0.2538730559046205,0.2728502202813142,0.3076923076923077,0.38,4,75.4,100,0.1737567529346072,91,"{'1': 0.21794871794871795, '2': 0.25, '4': 0.29069767441860467, '8': 0.375, '16': 0.375, '32': 0.375, '64': 0.375, '100': 0.375}",0.9383673890006321
foldbench_monomer,7y5m_A,eval-val,170,100,0.18055555555555555,0.16216216216216217,0.06715039477786026,0.03888140800224598,0.14189189189189189,0.04672897196261682,59,91.96,100,0.021662064492127316,148,"{'1': 0.031578947368421054, '2': 0.05172413793103448, '4': 0.06451612903225806, '8': 0.09574468085106383, '16': 0.10752688172043011, '32': 0.13186813186813187, '64': 0.18055555555555555, '100': 0.18055555555555555}",2.500881252999534
foldbench_monomer,7y5r_A,eval-val,105,100,0.4339622641509434,0.45,0.2568844335419614,0.21529188113219205,0.38144329896907214,0.38333333333333336,84,70.39,100,0.09370238613691657,97,"{'1': 0.3333333333333333, '2': 0.39473684210526316, '4': 0.39473684210526316, '8': 0.39473684210526316, '16': 0.39473684210526316, '32': 0.39473684210526316, '64': 0.39473684210526316, '100': 0.4339622641509434}",0.977118546001293
foldbench_monomer,7y8h_A,eval-val,100,100,0.4927536231884058,0.5,0.3258029625689289,0.30522929649997743,0.4819277108433735,0.4897959183673469,66,76.34,100,0.14326326451798452,83,"{'1': 0.3384615384615385, '2': 0.3582089552238806, '4': 0.3582089552238806, '8': 0.37681159420289856, '16': 0.38571428571428573, '32': 0.4, '64': 0.48333333333333334, '100': 0.4927536231884058}",0.9229238640000403
foldbench_monomer,7y8i_A,eval-val,97,100,0.6024096385542169,0.6551724137931034,0.4796163942592462,0.4694899901831136,0.6867469879518072,0.6382978723404256,46,79.57,100,0.18004156114840444,83,"{'1': 0.40298507462686567, '2': 0.5737704918032787, '4': 0.5737704918032787, '8': 0.5737704918032787, '16': 0.5737704918032787, '32': 0.5737704918032787, '64': 0.6024096385542169, '100': 0.6024096385542169}",0.8641947300020547
foldbench_monomer,7yd4_A,eval-val,185,100,0.16129032258064516,0.1875,0.07167794620976077,0.06324584376043414,0.19718309859154928,0.1782178217821782,46,86.56,100,0.022861562866142802,142,"{'1': 0.05747126436781609, '2': 0.0707070707070707, '4': 0.1111111111111111, '8': 0.1111111111111111, '16': 0.1262135922330097, '32': 0.12857142857142856, '64': 0.16129032258064516, '100': 0.16129032258064516}",2.970957544999692
foldbench_monomer,7yhr_A,eval-val,60,100,0.6060606060606061,1.0,0.35124238081671416,0.27518947983411574,0.4634146341463415,0.43478260869565216,0,28.14,100,0.146781500455292,41,"{'1': 0.6060606060606061, '2': 0.6060606060606061, '4': 0.6060606060606061, '8': 0.6060606060606061, '16': 0.6060606060606061, '32': 0.6060606060606061, '64': 0.6060606060606061, '100': 0.6060606060606061}",0.6615734189981595
foldbench_monomer,7ykm_A,eval-val,105,100,0.325,0.6,0.17702373980421893,0.1843816738643576,0.34545454545454546,0.35294117647058826,35,49.34,100,0.05335760194959779,55,"{'1': 0.1282051282051282, '2': 0.2647058823529412, '4': 0.2647058823529412, '8': 0.2926829268292683, '16': 0.3170731707317073, '32': 0.3235294117647059, '64': 0.325, '100': 0.325}",0.9703342110005906
foldbench_monomer,7ylr_A,eval-val,330,100,0.2925531914893617,0.2631578947368421,0.18607847138752667,0.14805546613479692,0.30494505494505497,0.24380165289256198,27,207.6,100,0.0714367316501167,364,"{'1': 0.2205128205128205, '2': 0.2205128205128205, '4': 0.2205128205128205, '8': 0.2205128205128205, '16': 0.2711864406779661, '32': 0.2925531914893617, '64': 0.2925531914893617, '100': 0.2925531914893617}",11.506446133000281
foldbench_monomer,7yug_A,eval-val,118,100,0.3181818181818182,0.29411764705882354,0.15168443396930192,0.052763666567601765,0.24468085106382978,0.1,98,55.21,100,0.0455764851151125,94,"{'1': 0.15151515151515152, '2': 0.15151515151515152, '4': 0.20833333333333334, '8': 0.24390243902439024, '16': 0.26666666666666666, '32': 0.27419354838709675, '64': 0.2826086956521739, '100': 0.3181818181818182}",1.170157652002672
foldbench_monomer,7yyg_A,eval-val,365,100,0.2631578947368421,0.22448979591836735,0.10086501143650896,0.052109878278750604,0.21266968325791855,0.12142857142857143,32,125.28,100,0.02303031193156563,221,"{'1': 0.1232876712328767, '2': 0.1232876712328767, '4': 0.1791044776119403, '8': 0.1791044776119403, '16': 0.1791044776119403, '32': 0.23469387755102042, '64': 0.2631578947368421, '100': 0.2631578947368421}",14.368217073999404
foldbench_monomer,7z65_A,eval-val,283,100,0.234375,0.2698412698412698,0.158748565928481,0.17558269393987533,0.265625,0.2625482625482625,39,201.41,100,0.060526635137067235,320,"{'1': 0.2132701421800948, '2': 0.2132701421800948, '4': 0.2132701421800948, '8': 0.2132701421800948, '16': 0.225130890052356, '32': 0.225130890052356, '64': 0.234375, '100': 0.234375}",7.9353668710027705
foldbench_monomer,7znz_A,eval-val,761,100,0.03937007874015748,0.02570093457943925,0.02369831519108168,0.010481664398106376,0.059012875536480686,0.022222222222222223,93,634.68,100,0.014403760685710193,932,"{'1': 0.012618296529968454, '2': 0.03119584055459272, '4': 0.03119584055459272, '8': 0.03119584055459272, '16': 0.03197674418604651, '32': 0.034954407294832825, '64': 0.03557312252964427, '100': 0.03937007874015748}",99.94626750300085
foldbench_monomer,7zoi_A,eval-val,151,100,0.22972972972972974,0.25,0.12470398936254634,0.034715189461140106,0.21818181818181817,0.05128205128205128,6,96.33,100,0.06631248613304384,110,"{'1': 0.10465116279069768, '2': 0.10465116279069768, '4': 0.14492753623188406, '8': 0.22972972972972974, '16': 0.22972972972972974, '32': 0.22972972972972974, '64': 0.22972972972972974, '100': 0.22972972972972974}",2.003707228002895
foldbench_monomer,7zs2_A,eval-val,316,100,0.16666666666666666,0.09090909090909091,0.05511815052119472,0.02713834406250869,0.1210762331838565,0.07194244604316546,79,112.73,100,0.019848711345765793,223,"{'1': 0.008620689655172414, '2': 0.11, '4': 0.11, '8': 0.1320754716981132, '16': 0.1320754716981132, '32': 0.1320754716981132, '64': 0.13793103448275862, '100': 0.16666666666666666}",10.000104331997136
foldbench_monomer,7zu3_A,eval-val,132,100,0.17391304347826086,0.1875,0.05591635712436444,0.034844581300334514,0.10869565217391304,0.09836065573770492,76,68.82,100,0.030051803369544838,92,"{'1': 0.029411764705882353, '2': 0.04054054054054054, '4': 0.043478260869565216, '8': 0.06172839506172839, '16': 0.11475409836065574, '32': 0.11475409836065574, '64': 0.11475409836065574, '100': 0.17391304347826086}",1.552800165998633
foldbench_monomer,7zv1_A,eval-val,136,100,0.35,0.25,0.15735155451837213,0.06970789247521667,0.21621621621621623,0.10810810810810811,18,68.52,100,0.057091796820665563,111,"{'1': 0.3333333333333333, '2': 0.3333333333333333, '4': 0.3333333333333333, '8': 0.3333333333333333, '16': 0.3333333333333333, '32': 0.35, '64': 0.35, '100': 0.35}",1.5207208120009454
foldbench_monomer,8adc_A,eval-val,215,100,0.16326530612244897,0.0851063829787234,0.08435242302819825,0.025651550023047007,0.16470588235294117,0.06666666666666667,42,120.14,100,0.03966704159210311,170,"{'1': 0.09615384615384616, '2': 0.09615384615384616, '4': 0.09615384615384616, '8': 0.13861386138613863, '16': 0.13861386138613863, '32': 0.14953271028037382, '64': 0.16326530612244897, '100': 0.16326530612244897}",4.229021958002704
foldbench_monomer,8add_A,eval-val,213,100,0.13076923076923078,0.11764705882352941,0.06046840590693326,0.0227996105142015,0.1523809523809524,0.041666666666666664,60,106.01,100,0.019104883416398766,210,"{'1': 0.05357142857142857, '2': 0.05357142857142857, '4': 0.08333333333333333, '8': 0.08333333333333333, '16': 0.1, '32': 0.10185185185185185, '64': 0.13076923076923078, '100': 0.13076923076923078}",4.146718326002883
foldbench_monomer,8ak2_A,eval-val,297,100,0.09770114942528736,0.07462686567164178,0.04163231217606366,0.021539904423336736,0.0732484076433121,0.048034934497816595,56,188.15,100,0.015818693255315947,314,"{'1': 0.0374331550802139, '2': 0.0374331550802139, '4': 0.07432432432432433, '8': 0.07432432432432433, '16': 0.07432432432432433, '32': 0.07432432432432433, '64': 0.09770114942528736, '100': 0.09770114942528736}",8.799527032999322
foldbench_monomer,8akh_A,eval-val,374,100,0.13186813186813187,0.125,0.05227082085829145,0.029486820813330053,0.11214953271028037,0.06986899563318777,27,169.74,100,0.014891194071920027,321,"{'1': 0.029197080291970802, '2': 0.06756756756756757, '4': 0.06756756756756757, '8': 0.08176100628930817, '16': 0.08176100628930817, '32': 0.13186813186813187, '64': 0.13186813186813187, '100': 0.13186813186813187}",15.122292015999847
foldbench_monomer,8amo_A,eval-val,399,100,0.10674157303370786,0.08490566037735849,0.0497907609980935,0.021249192398310045,0.12154696132596685,0.03474903474903475,5,207.1,100,0.015809498318826214,362,"{'1': 0.05714285714285714, '2': 0.05714285714285714, '4': 0.07575757575757576, '8': 0.10674157303370786, '16': 0.10674157303370786, '32': 0.10674157303370786, '64': 0.10674157303370786, '100': 0.10674157303370786}",18.308891083001072
foldbench_monomer,8arl_A,eval-val,246,100,0.11711711711711711,0.2222222222222222,0.04436142991359551,0.031916335612139524,0.07307692307692308,0.0871559633027523,12,142.17,100,0.021533266042637337,260,"{'1': 0.0625, '2': 0.0625, '4': 0.08771929824561403, '8': 0.08771929824561403, '16': 0.11711711711711711, '32': 0.11711711711711711, '64': 0.11711711711711711, '100': 0.11711711711711711}",5.547157020999293
foldbench_monomer,8au6_A,eval-val,321,100,0.1414141414141414,0.19642857142857142,0.08331429777459,0.04723277919842711,0.17857142857142858,0.1271186440677966,61,114.67,100,0.03566040207757717,168,"{'1': 0.05063291139240506, '2': 0.10204081632653061, '4': 0.10204081632653061, '8': 0.10204081632653061, '16': 0.12931034482758622, '32': 0.12931034482758622, '64': 0.1414141414141414, '100': 0.1414141414141414}",10.835001684998133
foldbench_monomer,8axj_A,eval-val,162,100,0.42424242424242425,0.4444444444444444,0.3268007808194354,0.2873292462243031,0.46853146853146854,0.4126984126984127,44,133.86,100,0.19617936207114983,143,"{'1': 0.2727272727272727, '2': 0.2857142857142857, '4': 0.36363636363636365, '8': 0.36363636363636365, '16': 0.36363636363636365, '32': 0.40869565217391307, '64': 0.42424242424242425, '100': 0.42424242424242425}",2.275379194001289
foldbench_monomer,8azb_A,eval-val,521,100,0.0625,0.02,0.03570312007051024,0.00611028817146105,0.0919931856899489,0.0024813895781637717,36,294.05,100,0.012048398462856621,587,"{'1': 0.02766798418972332, '2': 0.02766798418972332, '4': 0.036303630363036306, '8': 0.0380952380952381, '16': 0.056, '32': 0.06167400881057269, '64': 0.0625, '100': 0.0625}",36.41380090200255
foldbench_monomer,8b2e_A,eval-val,143,100,0.1875,0.16666666666666666,0.07424882659972763,0.02412043382057659,0.13076923076923078,0.04,1,60.49,100,0.02361863644837131,130,"{'1': 0.1044776119402985, '2': 0.1875, '4': 0.1875, '8': 0.1875, '16': 0.1875, '32': 0.1875, '64': 0.1875, '100': 0.1875}",1.8070990970009007
foldbench_monomer,8b2g_A,eval-val,74,100,0.21212121212121213,0.2727272727272727,0.0858868840652016,0.056727021731278686,0.13559322033898305,0.18181818181818182,77,40.39,100,0.04642990540212574,59,"{'1': 0.045454545454545456, '2': 0.05555555555555555, '4': 0.13157894736842105, '8': 0.13157894736842105, '16': 0.13157894736842105, '32': 0.1891891891891892, '64': 0.1891891891891892, '100': 0.21212121212121213}",0.72970791699845
foldbench_monomer,8b2s_A,eval-val,245,100,0.136986301369863,0.16129032258064516,0.05696512605252496,0.03251182890822915,0.13440860215053763,0.12037037037037036,29,103.81,100,0.020181590427043324,186,"{'1': 0.08, '2': 0.08, '4': 0.09482758620689655, '8': 0.10309278350515463, '16': 0.10309278350515463, '32': 0.136986301369863, '64': 0.136986301369863, '100': 0.136986301369863}",5.534043447998556
foldbench_monomer,8b4u_A,eval-val,277,100,0.23976608187134502,0.234375,0.1255221291695656,0.10975205631970898,0.21978021978021978,0.17676767676767677,9,191.24,100,0.05404575150217222,273,"{'1': 0.0748663101604278, '2': 0.16748768472906403, '4': 0.16748768472906403, '8': 0.16748768472906403, '16': 0.23976608187134502, '32': 0.23976608187134502, '64': 0.23976608187134502, '100': 0.23976608187134502}",7.5732351599981484
foldbench_monomer,8b5w_A,eval-val,459,100,0.13333333333333333,0.125,0.0510138791452533,0.027421341433446843,0.08378378378378379,0.04693140794223827,35,185.43,100,0.011434047166323479,370,"{'1': 0.0970873786407767, '2': 0.0970873786407767, '4': 0.0970873786407767, '8': 0.0970873786407767, '16': 0.0970873786407767, '32': 0.10273972602739725, '64': 0.13333333333333333, '100': 0.13333333333333333}",26.20751181399828
foldbench_monomer,8b61_A,eval-val,238,100,0.1984126984126984,0.12345679012345678,0.08243360929288614,0.03794629843979038,0.20754716981132076,0.10077519379844961,48,159.7,100,0.029018280391012365,212,"{'1': 0.06542056074766354, '2': 0.10869565217391304, '4': 0.10869565217391304, '8': 0.11510791366906475, '16': 0.17391304347826086, '32': 0.17391304347826086, '64': 0.1984126984126984, '100': 0.1984126984126984}",5.170899250999355
foldbench_monomer,8b6a_A,eval-val,214,100,0.22321428571428573,0.15625,0.1085590696227872,0.04086657284210213,0.2,0.0847457627118644,73,118.57,100,0.03503235858295315,195,"{'1': 0.14285714285714285, '2': 0.14285714285714285, '4': 0.14285714285714285, '8': 0.14285714285714285, '16': 0.17518248175182483, '32': 0.17518248175182483, '64': 0.1826086956521739, '100': 0.22321428571428573}",4.153599630997633
foldbench_monomer,8b6e_A,eval-val,66,100,0.5,0.6666666666666666,0.24525091044301883,0.14404014630020823,0.4090909090909091,0.3157894736842105,11,25.66,100,0.04353970930815624,44,"{'1': 0.2222222222222222, '2': 0.2222222222222222, '4': 0.2727272727272727, '8': 0.2916666666666667, '16': 0.5, '32': 0.5, '64': 0.5, '100': 0.5}",0.7169288629993389
